,predispo_cancer,azoospermia,gene_paper
ENSG00000237192,0,0,1
ENSG00000237333,0,0,1
ENSG00000237344,0,0,1
ENSG00000237403,0,0,1
ENSG00000237405,0,0,1
ENSG00000237441,0,0,1
ENSG00000237462,0,0,1
ENSG00000237482,0,0,1
ENSG00000237582,0,0,1
ENSG00000237599,0,0,1
ENSG00000237649,0,0,1
ENSG00000237703,0,0,1
ENSG00000237724,0,0,1
ENSG00000237727,0,0,1
ENSG00000237763,1,0,0
ENSG00000237825,0,0,1
ENSG00000237829,0,0,1
ENSG00000237834,0,0,1
ENSG00000238114,0,0,1
ENSG00000238130,0,0,1
ENSG00000238196,0,0,1
ENSG00000239306,0,0,1
ENSG00000239389,0,0,1
ENSG00000239672,1,0,1
ENSG00000239697,0,0,1
ENSG00000239732,0,0,1
ENSG00000239779,0,0,1
ENSG00000239789,0,0,1
ENSG00000239836,0,0,1
ENSG00000239900,0,0,1
ENSG00000240065,0,0,1
ENSG00000240118,0,0,1
ENSG00000240505,1,0,1
ENSG00000240508,0,0,1
ENSG00000240520,0,0,1
ENSG00000240583,0,0,1
ENSG00000240682,1,0,0
ENSG00000240972,1,0,1
ENSG00000241186,0,0,1
ENSG00000241258,0,0,1
ENSG00000241350,1,0,0
ENSG00000241553,0,0,1
ENSG00000241563,0,0,1
ENSG00000241598,0,0,1
ENSG00000241635,0,0,1
ENSG00000241685,0,0,1
ENSG00000241697,0,0,1
ENSG00000241794,0,0,1
ENSG00000242110,0,0,1
ENSG00000242173,0,0,1
ENSG00000242247,0,0,1
ENSG00000242485,0,0,1
ENSG00000242612,0,0,1
ENSG00000242616,0,0,1
ENSG00000242711,1,0,1
ENSG00000242802,1,0,0
ENSG00000243067,0,0,1
ENSG00000243147,0,0,1
ENSG00000243364,0,0,1
ENSG00000243594,0,0,1
ENSG00000243646,0,0,1
ENSG00000243678,0,0,1
ENSG00000243708,0,0,1
ENSG00000243927,0,0,1
ENSG00000243955,0,0,1
ENSG00000243958,0,0,1
ENSG00000243989,0,0,1
ENSG00000244005,0,0,1
ENSG00000244038,0,0,1
ENSG00000244067,0,0,1
ENSG00000244094,0,0,1
ENSG00000244405,0,1,1
ENSG00000244588,1,1,0
ENSG00000244687,1,0,1
ENSG00000244752,0,0,1
ENSG00000245848,1,0,1
ENSG00000247746,1,0,0
ENSG00000248098,0,0,1
ENSG00000248099,0,0,1
ENSG00000248333,1,0,0
ENSG00000248746,0,0,1
ENSG00000249158,0,0,1
ENSG00000249504,0,0,1
ENSG00000249859,0,0,1
ENSG00000249915,0,0,1
ENSG00000249961,0,1,0
ENSG00000250120,0,0,1
ENSG00000250506,0,0,1
ENSG00000250799,0,0,1
ENSG00000251322,0,0,1
ENSG00000251493,0,0,1
ENSG00000253117,0,0,1
ENSG00000253251,1,0,0
ENSG00000253293,0,1,1
ENSG00000253729,1,0,1
ENSG00000253797,0,1,0
ENSG00000253846,0,0,1
ENSG00000254087,1,0,1
ENSG00000254469,1,0,0
ENSG00000254550,0,0,1
ENSG00000254585,0,0,1
ENSG00000255150,1,0,0
ENSG00000255552,0,0,1
ENSG00000256269,0,0,1
ENSG00000256453,1,0,0
ENSG00000256463,0,0,1
ENSG00000256525,1,0,1
ENSG00000257017,0,0,1
ENSG00000257365,0,0,1
ENSG00000257594,0,0,1
ENSG00000257770,0,0,1
ENSG00000257780,0,0,1
ENSG00000257949,1,0,0
ENSG00000258366,1,0,0
ENSG00000258659,0,0,1
ENSG00000258724,1,0,0
ENSG00000258818,0,0,1
ENSG00000258839,1,0,1
ENSG00000258947,0,0,1
ENSG00000259207,1,0,1
ENSG00000260314,0,0,1
ENSG00000260873,0,0,1
ENSG00000261236,0,0,1
ENSG00000261308,1,0,0
ENSG00000261857,0,0,1
ENSG00000261893,0,0,1
ENSG00000262024,0,0,1
ENSG00000262145,1,0,0
ENSG00000262243,0,0,1
ENSG00000262327,1,0,0
ENSG00000262406,0,0,1
ENSG00000262418,0,0,1
ENSG00000262446,0,0,1
ENSG00000262473,0,0,1
ENSG00000262635,0,0,1
ENSG00000262771,0,0,1
ENSG00000262784,1,0,0
ENSG00000262785,0,0,1
ENSG00000262795,0,0,1
ENSG00000262814,0,0,1
ENSG00000263001,0,0,1
ENSG00000263163,0,0,1
ENSG00000263290,0,0,1
ENSG00000263310,0,0,1
ENSG00000263324,0,0,1
ENSG00000263528,0,0,1
ENSG00000263639,1,0,1
ENSG00000264424,0,0,1
ENSG00000265107,0,0,1
ENSG00000265190,0,0,1
ENSG00000265241,1,0,0
ENSG00000265354,0,0,1
ENSG00000265681,0,0,1
ENSG00000265972,1,0,1
ENSG00000266094,1,0,1
ENSG00000266200,0,0,1
ENSG00000266265,1,0,0
ENSG00000266412,0,0,1
ENSG00000266472,0,0,1
ENSG00000266524,0,0,1
ENSG00000266964,0,0,1
ENSG00000267467,0,0,1
ENSG00000267534,1,0,0
ENSG00000267855,0,0,1
ENSG00000268104,0,0,1
ENSG00000268221,0,0,1
ENSG00000268361,1,0,0
ENSG00000269058,0,0,1
ENSG00000269190,0,0,1
ENSG00000269335,1,1,1
ENSG00000269858,0,0,1
ENSG00000269900,1,0,0
ENSG00000269964,0,1,0
ENSG00000270141,1,0,1
ENSG00000270181,1,0,0
ENSG00000270647,0,0,1
ENSG00000271503,0,0,1
ENSG00000272036,1,0,0
ENSG00000272047,1,0,0
ENSG00000272325,0,0,1
ENSG00000272636,0,0,1
ENSG00000272670,0,0,1
ENSG00000272765,0,0,1
ENSG00000273079,0,0,1
ENSG00000273397,0,0,1
ENSG00000273494,0,0,1
ENSG00000273506,0,0,1
ENSG00000273529,0,0,1
ENSG00000273535,0,0,1
ENSG00000273562,0,0,1
ENSG00000273594,0,0,1
ENSG00000273622,0,0,1
ENSG00000273633,0,0,1
ENSG00000273686,0,0,1
ENSG00000273706,0,0,1
ENSG00000273707,0,0,1
ENSG00000273761,0,0,1
ENSG00000273793,0,0,1
ENSG00000273814,0,0,1
ENSG00000273833,0,0,1
ENSG00000273841,0,0,1
ENSG00000273916,0,0,1
ENSG00000273993,0,0,1
ENSG00000274053,0,0,1
ENSG00000274073,0,0,1
ENSG00000274137,0,0,1
ENSG00000274205,1,0,0
ENSG00000274211,0,0,1
ENSG00000274221,0,0,1
ENSG00000274229,0,0,1
ENSG00000274233,0,0,1
ENSG00000274273,0,0,1
ENSG00000274286,0,0,1
ENSG00000274287,1,0,0
ENSG00000274296,0,0,1
ENSG00000274382,0,0,1
ENSG00000274429,0,0,1
ENSG00000274442,0,0,1
ENSG00000274473,0,0,1
ENSG00000274474,0,0,1
ENSG00000274488,0,0,1
ENSG00000274577,0,0,1
ENSG00000274829,1,0,1
ENSG00000274965,0,0,1
ENSG00000275003,0,0,1
ENSG00000275045,0,0,1
ENSG00000275051,0,1,0
ENSG00000275086,0,0,1
ENSG00000275145,0,0,1
ENSG00000275156,0,0,1
ENSG00000275302,0,0,1
ENSG00000275331,0,0,1
ENSG00000275365,0,0,1
ENSG00000275368,0,0,1
ENSG00000275482,0,0,1
ENSG00000275521,0,0,1
ENSG00000275543,0,0,1
ENSG00000275555,0,0,1
ENSG00000275575,0,0,1
ENSG00000275594,0,0,1
ENSG00000275637,0,0,1
ENSG00000275650,0,0,1
ENSG00000275700,0,0,1
ENSG00000275714,1,0,0
ENSG00000275746,0,0,1
ENSG00000275779,0,0,1
ENSG00000275822,0,0,1
ENSG00000275824,0,0,1
ENSG00000275835,0,0,1
ENSG00000275837,0,0,1
ENSG00000275903,0,0,1
ENSG00000275932,0,0,1
ENSG00000275990,0,0,1
ENSG00000276022,0,0,1
ENSG00000276023,0,0,1
ENSG00000276043,1,0,0
ENSG00000276072,0,0,1
ENSG00000276155,0,0,1
ENSG00000276191,0,0,1
ENSG00000276230,0,0,1
ENSG00000276262,0,0,1
ENSG00000276263,0,0,1
ENSG00000276286,0,0,1
ENSG00000276296,0,0,1
ENSG00000276323,0,0,1
ENSG00000276336,0,0,1
ENSG00000276450,0,0,1
ENSG00000276461,0,0,1
ENSG00000276463,0,0,1
ENSG00000276480,0,0,1
ENSG00000276482,0,0,1
ENSG00000276495,0,0,1
ENSG00000276504,1,0,1
ENSG00000276536,1,0,0
ENSG00000276537,0,0,1
ENSG00000276559,0,0,1
ENSG00000276561,0,0,1
ENSG00000276582,0,0,1
ENSG00000276615,0,0,1
ENSG00000276618,1,0,1
ENSG00000276644,0,0,1
ENSG00000276701,0,0,1
ENSG00000276726,0,0,1
ENSG00000276734,0,0,1
ENSG00000276781,0,0,1
ENSG00000276802,0,0,1
ENSG00000276825,0,0,1
ENSG00000276833,0,0,1
ENSG00000276838,0,0,1
ENSG00000276856,0,0,1
ENSG00000276870,0,0,1
ENSG00000276876,0,0,1
ENSG00000276887,0,0,1
ENSG00000276910,1,0,1
ENSG00000276920,0,0,1
ENSG00000276977,0,0,1
ENSG00000276996,0,0,1
ENSG00000277015,0,0,1
ENSG00000277068,0,0,1
ENSG00000277140,1,0,0
ENSG00000277273,1,0,1
ENSG00000277278,1,0,1
ENSG00000277334,0,0,1
ENSG00000277354,0,0,1
ENSG00000277365,0,0,1
ENSG00000277401,0,0,1
ENSG00000277405,0,0,1
ENSG00000277424,0,0,1
ENSG00000277442,0,0,1
ENSG00000277443,0,0,1
ENSG00000277586,0,0,1
ENSG00000277603,0,0,1
ENSG00000277626,0,0,1
ENSG00000277629,0,0,1
ENSG00000277632,0,0,1
ENSG00000277641,0,0,1
ENSG00000277649,0,0,1
ENSG00000277656,0,0,1
ENSG00000277791,0,0,1
ENSG00000277800,0,0,1
ENSG00000277804,0,0,1
ENSG00000277824,0,0,1
ENSG00000277897,0,0,1
ENSG00000277936,0,0,1
ENSG00000277943,0,0,1
ENSG00000277956,0,0,1
ENSG00000278025,0,0,1
ENSG00000278032,0,0,1
ENSG00000278161,0,0,1
ENSG00000278165,0,0,1
ENSG00000278174,0,0,1
ENSG00000278183,0,0,1
ENSG00000278220,0,0,1
ENSG00000278229,1,0,1
ENSG00000278232,0,0,1
ENSG00000278268,0,0,1
ENSG00000278362,0,0,1
ENSG00000278416,1,0,0
ENSG00000278444,0,0,1
ENSG00000278466,1,0,1
ENSG00000278501,0,0,1
ENSG00000278548,0,0,1
ENSG00000278567,0,0,1
ENSG00000278620,0,0,1
ENSG00000278693,0,0,1
ENSG00000278728,0,0,1
ENSG00000278845,0,0,1
ENSG00000280467,0,0,1
ENSG00000280477,0,0,1
ENSG00000280548,0,0,1
ENSG00000280549,0,0,1
ENSG00000280563,0,0,1
ENSG00000280610,0,0,1
ENSG00000280616,0,0,1
ENSG00000280627,0,0,1
ENSG00000280635,0,0,1
ENSG00000280641,0,0,1
ENSG00000280759,0,0,1
ENSG00000280789,1,0,0
ENSG00000280807,0,0,1
ENSG00000280831,0,0,1
ENSG00000280858,0,0,1
ENSG00000280908,0,0,1
ENSG00000280951,0,0,1
ENSG00000280962,0,0,1
ENSG00000280987,0,0,1
ENSG00000281013,0,0,1
ENSG00000281151,0,0,1
ENSG00000281184,0,0,1
ENSG00000281221,0,0,1
ENSG00000281289,0,0,1
ENSG00000281300,0,0,1
ENSG00000281309,0,0,1
ENSG00000281320,0,0,1
ENSG00000281324,0,0,1
ENSG00000281385,0,0,1
ENSG00000281459,0,0,1
ENSG00000281484,1,0,1
ENSG00000281614,0,0,1
ENSG00000281763,1,0,0
ENSG00000281766,0,0,1
ENSG00000281775,0,0,1
ENSG00000281857,0,0,1
ENSG00000281877,0,0,1
ENSG00000281879,0,0,1
ENSG00000281897,0,0,1
ENSG00000281917,0,0,1
ENSG00000282003,0,0,1
ENSG00000282076,0,0,1
ENSG00000282130,1,0,0
ENSG00000282185,0,0,1
ENSG00000282230,0,0,1
ENSG00000282266,0,0,1
ENSG00000282307,0,0,1
ENSG00000282367,0,0,1
ENSG00000282379,0,0,1
ENSG00000282637,0,0,1
ENSG00000282650,1,1,0
ENSG00000282657,1,0,0
ENSG00000282712,0,0,1
ENSG00000282830,0,0,1
ENSG00000282838,0,0,1
ENSG00000282844,0,0,1
ENSG00000282853,0,0,1
ENSG00000282873,0,0,1
ENSG00000282892,0,0,1
ENSG00000282905,0,0,1
ENSG00000282928,0,0,1
ENSG00000282932,0,0,1
ENSG00000282941,0,0,1
ENSG00000282954,0,0,1
ENSG00000282972,0,0,1
ENSG00000282984,0,0,1
ENSG00000282992,0,0,1
ENSG00000283018,0,0,1
ENSG00000283026,0,0,1
ENSG00000283082,0,0,1
ENSG00000283085,0,0,1
ENSG00000283100,0,0,1
ENSG00000283104,0,0,1
ENSG00000283153,0,0,1
ENSG00000283391,0,0,1
ENSG00000283539,0,0,1
ENSG00000283630,0,0,1
ENSG00000283681,0,0,1
ENSG00000283777,0,0,1
ENSG00000283781,0,0,1
ENSG00000283824,1,0,0
ENSG00000283852,0,0,1
ENSG00000283887,0,0,1
ENSG00000283903,0,0,1
ENSG00000283904,1,0,0
ENSG00000283946,0,0,1
ENSG00000284009,0,0,1
ENSG00000284017,0,0,1
ENSG00000284096,0,0,1
ENSG00000284099,0,0,1
ENSG00000284161,0,0,1
ENSG00000284238,0,0,1
ENSG00000284260,0,0,1
ENSG00000284320,0,0,1
ENSG00000284357,1,0,0
ENSG00000284440,1,0,0
ENSG00000284588,0,0,1
ENSG00000284770,0,0,1
ENSG00000284774,0,0,1
ENSG00000284792,0,0,1
ENSG00000284814,0,0,1
ENSG00000284832,0,0,1
ENSG00000284856,0,0,1
ENSG00000284869,0,0,1
ENSG00000284873,0,0,1
ENSG00000284881,0,0,1
ENSG00000284889,0,0,1
ENSG00000284901,0,0,1
ENSG00000284916,0,0,1
ENSG00000284917,0,0,1
ENSG00000284933,0,0,1
ENSG00000284967,0,0,1
ENSG00000284971,0,0,1
ENSG00000285011,0,0,1
ENSG00000285023,0,0,1
ENSG00000285029,0,0,1
ENSG00000285049,0,0,1
ENSG00000285053,0,0,1
ENSG00000285109,0,0,1
ENSG00000285132,0,0,1
ENSG00000285178,0,0,1
ENSG00000285182,0,0,1
ENSG00000285193,0,0,1
ENSG00000285199,0,0,1
ENSG00000285221,0,0,1
ENSG00000285222,0,0,1
ENSG00000285246,0,0,1
ENSG00000285250,0,0,1
ENSG00000285281,0,0,1
ENSG00000285292,0,0,1
ENSG00000285301,0,0,1
ENSG00000285339,0,0,1
ENSG00000285348,0,0,1
ENSG00000285372,0,0,1
ENSG00000285379,0,0,1
ENSG00000285387,0,0,1
ENSG00000285434,0,0,1
ENSG00000285438,0,0,1
ENSG00000285441,0,0,1
ENSG00000285442,0,0,1
ENSG00000285443,0,0,1
ENSG00000285460,0,0,1
ENSG00000285465,0,0,1
ENSG00000285479,0,0,1
ENSG00000285482,0,0,1
ENSG00000285485,0,0,1
ENSG00000285493,0,0,1
ENSG00000285516,0,0,1
ENSG00000286169,0,0,1
ENSG00000287363,0,0,1
ENSG00000288114,0,0,1
ENSG00000288141,0,0,1
ENSG00000288145,0,0,1
ENSG00000288149,0,0,1
ENSG00000288174,0,0,1
ENSG00000288199,0,0,1
ENSG00000288204,0,0,1
ENSG00000288217,0,0,1
ENSG00000288219,0,0,1
ENSG00000288237,0,0,1
ENSG00000288250,0,0,1
ENSG00000288257,0,0,1
ENSG00000288269,0,0,1
ENSG00000288283,0,0,1
ENSG00000288292,0,0,1
ENSG00000288325,0,0,1
ENSG00000288359,0,0,1
ENSG00000288401,0,0,1
ENSG00000288427,0,0,1
ENSG00000288435,0,0,1
ENSG00000288455,0,0,1
ENSG00000288475,0,0,1
ENSG00000288490,0,0,1
ENSG00000288504,0,0,1
ENSG00000288508,0,0,1
ENSG00000288512,0,0,1
ENSG00000288516,0,0,1
ENST0000036213,1,0,0
